body,published_on,source,tags,title
"On Saturday (21 July 2018), Abra released a guide to some of today&#39;s most popular altcoins. This article focuses on the highlights from this 30+ page report, in particular what makes each of these cryptocurrencies special.",2018-07-22 22:27:00,cryptoglobe,,"What Abra Thinks About the Most Popular Altcoins (ETH, LTC, XRP, XLM, DASH, QTUM, NEO, ZEC)"
"Politics and cryptocurrency do not mix well, for obvious reasons. There are always some shenanigans taking place when people least expect them. New evidence suggests the Winklevoss twins donated $100,000 to the New York state governor right before Gemini received approval to list the Zcash cryptocurrency. Zcash Listing and the Mystery Donations The Gemini exchange [&#8230;]",2018-07-20 13:00:35,themerkle,Crypto|News|donations|NY Governor|Winklevoss,"Winklevoss Twins Donated $100,000 to Andrew Cuomo Prior to Zcash Listing Approval"
The first-ever investment report released by major crypto fund Grayscale Investments reveals that 56% of capital inflow this year is from institutional investors,2018-07-19 11:19:00,cointelegraph,Altcoin|Investments|Zcash|Ethereum Classic|Cryptocurrencies|Wall Street,2018 Crypto Investment Report: Institutional Investors Provide 56% of Capital Inflow
"On Wednesday (18 July 2018), Barry Silbert, the founder and CEO of crypto-focused venture capital firm Digital Currency Group (DCG) said that DCG had invested money in only five cryptocurrencies, and that he thought the others would &quot;go to zero.&quot;",2018-07-19 11:15:00,cryptoglobe,,"Barry Silbert’s Digital Currency Group: Only Cryptocurrencies We Like Are Bitcoin (BTC), Ethereum Classic (ETC), Zcash (ZEC), ZenCash(ZEN), and Decentraland (MANA)"
"Shortly afterwards, their cryptocurrency exchange received a key approval from the New York watchdog.",2018-07-18 18:41:22,financemagnates,News|Bitlicense|cryptocurrency|cuomo|exchange|gemini|new-york|Winklevoss|Zcash,Winkelvoss Twins Donate Thousands to Governor of New York
"FOMO Moments Crypto land is cooking this morning; top altcoins are Stellar, Cardano, EOS, Zcash, 0x, Icon and Ardor. Finally it is party time in crypto land, a big bull run has starting and markets are awash with green this morning. Over $20 billion has entered the markets in the past 24 hours pushing total...The post Which Altcoins Are Winning in the $20 Billion Crypto Bull Run appeared first on NewsBTC.",2018-07-18 10:15:15,newsbtc,Altcoins|FOMO|altcoins|Ardor|Binance|Cardano ADA|Stellar Lumens XLM|trade volume,Which Altcoins Are Winning in the $20 Billion Crypto Bull Run
"Coinbase announces that US regulators have given the exchange the thumbs-up to list coins that are considered securities. Regulators have struggled to deal with Bitcoin and other cryptocurrencies. Should they be considered commodities? Securities? Something else entirely? Of course, cryptocurrency enthusiasts prefer that regulation stay far away from their beloved coins, but that reality will...The post Coinbase Gets Okay to List Coins Labeled as Securities appeared first on Bitcoin Network, News, Charts, Guides &amp; Analysis.",2018-07-17 03:44:17,livebitcoinnews,Altcoin News|News|Trading|Cardano|coinbase|ICOs|securities|Securities and Exchange Commission|Zcash,Coinbase Gets Okay to List Coins Labeled as Securities
The company considers five new cryptocurrencies shortly after announcing the imminent addition of Ethereum Classic.,2018-07-15 14:36:55,financemagnates,News|0x|Basic Attention Token|cardano|coinbase|cryptocurrency|ethereum classic|gdax|Stellar Lumens|Zcash,Coinbase Plans Further Expansion of Cryptocurrency Menu
"The BTC markets are currently attempting to establish a higher low above $6000 after failing to break above resistance at $6800 at the end of June, whilst BCH appears to have bounced off the critical support area of $600 &#8211; $650 for the second time in 2018. In recent altcoin market action, Cardano (ADA), Basic [&#8230;]The post Markets Update: HODLers Pray for Higher Lows, Prospective Coinbase Listings Rally appeared first on Bitcoin News.",2018-07-14 20:30:03,bitcoin.com,Market Updates|0x|ada|attention|basic|BAT|BCH|bitcoin cash|bitcoindark|BTC|Cash|Coinbase|dardano|Higher|Hodlers|Listings|Lows|lumens|Markets|N-Markets and Prices|Pray|Prospective|rally|Stellar|STR|Token|update|XLM|Zcash|ZEC|zrx,"Markets Update: HODLers Pray for Higher Lows, Prospective Coinbase Listings Rally"
"Major crypto exchange Kraken recently released a sarcastic statement in response to the unforeseen decision of Coinbase to list five new digital currencies. As CCN reported, on July 14, Coinbase, the world’s largest crypto exchange and brokerage, announced its finalized plan to integrate Cardano (ADA), Basic Attention Token (BAT), Stellar Lumens (XLM), Zcash (ZEC), andThe post Kraken Mocks Coinbase, Sarcastically Claims it is Listing 1,600 Cryptocurrencies appeared first on CCN",2018-07-14 17:08:26,ccn,Altcoin News|News|0x|BAT|coinbase|Ethereum Classic|kraken|Zcash,"Kraken Mocks Coinbase, Sarcastically Claims it is Listing 1,600 Cryptocurrencies"
"Coinbase, the world’s largest crypto exchange, brokerage, and wallet platform has announced its intention to list Cardano (ADA), Basic Attention Token (BAT), Stellar Lumens (XLM), Zcash (ZEC), and 0x (ZRX), causing the price of tokens to surge, while bitcoin has struggled to demonstrate any major price action. The release of the statement of Coinbase was takenThe post Bitcoin Price Struggles but 0x and BAT Surge Upon Coinbase Announcement appeared first on CCN",2018-07-14 15:38:56,ccn,Altcoin News|Exchanges|News|0x|BAT|Cardano|coinbase|ripple|XRP|ZRX,Bitcoin Price Struggles but 0x and BAT Surge Upon Coinbase Announcement
"Coinbase, the largest US-based digital currency exchange, has officially announced that it is &#8220;exploring the addition&#8221; of five new cryptocurrencies to its platform. The five cryptocurrencies being considered are Cardano (ADA), Basic Attention Token (BAT), Stellar Lumens (XLM), Zcash (ZEC), and 0x (ZRX).  Remaining Transparent Coinbase&#8217;s announcement claims to arrive for both employees and the public at the same time. Notes Coinbase: We are making this announcement internally at Coinbase and to the public at theRead MoreThe post Coinbase &#8216;Exploring&#8217; New Cryptocurrency Additions, Kraken Trolls as Prices React appeared first on Bitcoinist.com.",2018-07-14 15:00:59,bitcoinist,Altcoin News|Altcoin Price|Altcoins|Companies|News|News teaser|0x|Basic Attention Token|bitcoin cash|Cardano|coinbase|Kraken|Stellar Lumens|ZCash,"Coinbase ‘Exploring’ New Cryptocurrency Additions, Kraken Trolls as Prices React"
"The world&#8217;s biggest crypto broker has announced they are exploring the listing of two ERC20 tokens of BAT and 0x, the privacy coin Zcash, the Ripple like Stellar, and the...The post Coinbase Announces Intention to List BAT, 0x, Zcash, Stellar and Cardano appeared first on Trustnodes.",2018-07-14 11:34:07,trustnodes,Crypto|Exchanges|News|Tokens,"Coinbase Announces Intention to List BAT, 0x, Zcash, Stellar and Cardano"
"FOMO Moments Current performing altcoins are Cardano, Stellar, Zcash, 0x and BAT. The weekend has brought more declines in crypto land for all but a handful of altcoins. Markets have dropped once again falling below $250 billion as the bears maintain control. Bitcoin has remained level over the past 24 hours trading at $6,240, Ethereum...The post Cryptocurrency Market Update: Five Spikes for Coinbase Favorites appeared first on NewsBTC.",2018-07-14 09:35:38,newsbtc,Altcoins|FOMO|0x|ADA|Basic Attention Token|BAT|Cardano|coinbase|Stellar Lumens|XLM|ZCash|ZEC,Cryptocurrency Market Update: Five Spikes for Coinbase Favorites
"On Friday (13 July 2018), following Coinbase&#39;s announcement that it was considering adding several new cryptoassets to its platform, CNBC&#39;s Fast Money decided to analyze Coinbase&#39;s five candidates (XLM, ADA, ZEC, ZRX, and BAT) and explained which was the most likely to get listed.",2018-07-14 00:05:00,cryptoglobe,,"CNBC’s Fast Money Looks at Coinbase’s Five Candidate Cryptoassets (XLM, ADA, ZEC, ZRX, and BAT), Gives Its Prediction"
"On Friday (13 July 2018), Coinbase announced that it is exploring the idea of adding Cardano (ADA), Basic Attention Token (BAT), Stellar Lumens (XLM), Zcash (ZEC), and 0x (ZRX).",2018-07-13 22:51:00,cryptoglobe,,"BREAKING: Coinbase Considering Adding Cardano (ADA), Basic Attention Token (BAT), Stellar Lumens (XLM), Zcash (ZEC), and 0x (ZRX)"
"The cryptocurrency market experienced a slight bump on Friday, but five altcoins managed to break away from the pack, bolstered by the announcement that cryptocurrency exchange and brokerage giant Coinbase is “exploring” adding support for them to its several platforms. Earlier today, the San Francisco-based Coinbase announced that it is engaging with discussions with banksThe post Cryptocurrency Prices Soar on News Coinbase Is ‘Exploring&#8217; Adding Five New Assets appeared first on CCN",2018-07-13 21:25:55,ccn,Altcoin Analysis|Altcoin News|Altcoin Prices|News|0z|Basic Attention Token|Cardano|coinbase|Stellar|Zcash,Cryptocurrency Prices Soar on News Coinbase Is ‘Exploring’ Adding Five New Assets
"Coinbase has just unexpectedly announced that its team is looking into making the addition of five top altcoins into Coinbase services. Potential Support for Five Top Altcoins The San Francisco-based exchange took to Twitter to announce that it is &#8220;exploring&#8221; options to add several crypto assets, namely Zcash, Cardano, and Stellar Lumens. Today we are...The post Coinbase is Exploring the Addition of Zcash, Stellar, 0x, BAT, and Cardano appeared first on NewsBTC.",2018-07-13 21:10:56,newsbtc,Altcoins|Crypto|Industry|0x|altcoin|BAT|breaking|Breaking News|Cardano|coinbase|coinbase news|cryptocurrency|cryptocurrency exchange|exchange|News|price|stellar|XLM|ZCash|zerox,"Coinbase is Exploring the Addition of Zcash, Stellar, 0x, BAT, and Cardano"
"One of the world&#8217;s biggest cryptocurrency exchanges has announced its intention to support more coins. In an official blog post, Coinbase announced that itare “exploring the addition of several new assets” and currently working with local banks and andulators to make them available in as many jurisdictions as possible. Coinbase is looking to add CardanoThe post Breaking: Coinbase is &#8216;Exploring&#8217; Support for Cardano, BAT, Stellar, Zcash, and 0x appeared first on CCN",2018-07-13 20:43:42,ccn,News|0x|BAT|Cardano|coinbase|Stellar|Zcash,"Breaking: Coinbase is ‘Exploring’ Support for Cardano, BAT, Stellar, Zcash, and 0x"
"According to a survey conducted by U.S. law firm Foley &#38; Lardner LLP, investors and executives prefer Ethereum over Bitcoin and other leading coins like Monero, Dash, and Zcash. At the same time, there is a desire for more regulations in the crypto market. Survey: Foley &#38; Lardner The survey — completed by more than 60 professionals, the majority...The post Survey: Investors Prefer Ethereum over Bitcoin as the Best Investment Opportunity appeared first on NewsBTC.",2018-07-09 22:45:29,newsbtc,Industry|bitcoin|cryptocurrency|Dash|ethereum|Foley & Lardner|monero|point of sale|real world application|regulations|survey|ZCash,Survey: Investors Prefer Ethereum over Bitcoin as the Best Investment Opportunity
"Co-founder of Google and President of Alphabet, Sergey Brin, revealed he is mining Ethereum with his son at a summit hosted by Sir Richard Branson on July 8. The panel also spoke on the potential of zero-knowledge proofs which underlie the privacy option of Zcash. Blockchain is a &#8220;Tremendous Opportunity&#8221; Sergey Brin, who has an...The post Google Co-founder Sergey Brin Reveals he is Mining Ethereum appeared first on NewsBTC.",2018-07-09 12:00:24,newsbtc,Ethereum|alphabet|annette nazareth|artbit|cftc|ethereum|google|guns n roses|jim newsome|Kasbah Tamadot|matt sorum|MIT Media Lab|monero|neha narula|sec|sergery brin|ZCash|zero-knowledge proofs,Google Co-founder Sergey Brin Reveals he is Mining Ethereum
"California-based blockchain and cryptocurrency security firm CipherTrace released its Q2 2018 report in July 2018 and noted the rise of cryptocurrency crime, money laundering, and other illicit activities. One particular item of note was that $1.2 billion has been laundered through cryptocurrency tools such as bitcoin tumblers and privacy-centric altcoins like zcash and monero. CriminalsThe post $1.2 Billion in Cryptocurrency Laundered Through Bitcoin Tumblers, Privacy Coins appeared first on CCN",2018-07-05 22:45:21,ccn,Bitcoin Analysis|Bitcoin Crime|News|ciphertrace|fbi|fincen|monero|Zcash,"$1.2 Billion in Cryptocurrency Laundered Through Bitcoin Tumblers, Privacy Coins"
"Make sure you check out last week&#8217;s post here, now let’s go over what happened in crypto this week. In addition to our normal weekly crypto update, we&#8217;ve gone ahead and launched a new podcast The Bitcoin Podcast by CCN. Please check it out on iTunes and be sure to rate and subscribe! &#160; Price Watch: Bitcoin isThe post Tax Cuts, More Tether Controversy, and a CCN Podcast : This Week in Crypto appeared first on CCN",2018-07-02 21:11:25,ccn,News|Regulation|DOJ|japan|Tether|The Bitcoin Podcast|ukraine|Zcash,"Tax Cuts, More Tether Controversy, and a CCN Podcast : This Week in Crypto"
