body,published_on,source,tags,title
"Blockchain-based gaming platforms are a new hit in the decentralized economy which is taking over the virtual world. Many of the new decentralized gaming setups are partnering with existing gaming platforms to give their users exclusive discounts and features of the partner itself. E-gaming is posting healthy growth ever since its inception and many of the younger generation now associates themselves with an e-gaming team in addition to following physical sports like football, basketball, etc. With the advent of VR and ever-improving abilities of the gaming world, e-gaming is going to appeal to more and more people even from relatively",2018-02-20 17:30:22,themerkle,Crypto|News|triforce,Blockchain-based Esports Platform TriForce Partners with Busca to Grow Gaming Industry in Latin America
"Money today isn’t worth what it was yesterday, literally. At least in the world of cryptocurrency, its value fluctuates daily. Nevertheless, cryptocurrency is redefining the concept of money and what it can do. Maker Coin (MAKR) attempts to resolve the volatile nature of crypto with the understanding that the reasons crypto isn’t perfect are its fixed supply and speculative investment.  What is MAKR? MAKR is a cryptocurrency depicted as a smart contract platform, dealt with on the ETC blockchain. Its purpose is to stabilize the value of a bond known as DAI through smart contracts called Collateralized Debt Positions (CDP). When the life",2018-02-16 20:00:41,themerkle,Education|FAQ|Maker Coin|MAKR,What is Maker Coin (MAKR)?
"We live in an era where communication is the key. Where there is no communication, there is no life. How can possibly someone live without communicating? We communicate on daily basis for various reasons such as; to convey our message, for personal needs, for business dealings and etc. there are many ways to communicate with a person such as talking face to face, talking on voice and video calls, text messaging and etc. Virtual world communication is on the rise, and so is the threat to our privacy. Recently many ICO are promoted through telegram? So who is promoting most",2018-02-16 02:49:56,themerkle,Press Releases|247 Telegram,How to Promote your ICO Through Telegram?
"The PLAAK App ecosystem aims to give control back to Tradies and consumers alike by enabling Service Provider to choose their work hours and giving as much information as possible about the Service Provider to the consumer; allowing both parties to make the best choice for their unique requirements. The included wallet will also give true payment freedom, allowing the user to allocate funds within the wallet and pay Service Providers with the Cryptocurrency ofRead MoreThe post PLAAK Launches Highly Anticipated ICO Backed by the First Decentralized Freelance Market App for Service Providers Such as Tradies, Professionals,  etc., and Consumers That Will Include a Multi-Web Payment  Wallet with An Attached Debit Card Feature appeared first on Bitcoinist.com.",2017-12-20 02:30:17,bitcoinist,Press releases|Press Release,"PLAAK Launches Highly Anticipated ICO Backed by the First Decentralized Freelance Market App for Service Providers Such as Tradies, Professionals,  etc., and Consumers That Will Include a Multi-Web Payment  Wallet with An Attached Debit Card Feature"
"Will the price spike of ‘tier-2’ tokens, LTC and XRP, signal the same momentum for ETC? There are signs this may apply to ETC.The post The Bullish Digital Currency Market Will Give ETC a New Boom appeared first on CoinSpeaker.",2017-12-15 10:30:26,coinspeaker,Press Release|etc|etc block explorer|etc blockchain|etc boom|etc price|eth|ltc|XPR,The Bullish Digital Currency Market Will Give ETC a New Boom
"The development of ETC gives precedence to technology and concentrates on technological development and applications, which does good to digital currency.The post ETC: Technology First, Leader Next appeared first on CoinSpeaker.",2017-12-13 11:00:59,coinspeaker,Press Release|bitcoin gold|etc|etc network|eth|ethereum|ethereum chain|ethereum classic chain|segwit2x,"ETC: Technology First, Leader Next"
"The combination of ETC and IoT will make IoT technology made safer, decentralized and independent.The post Will the Marriage of IoT and ETC Bring the Next Investment Opportunity? appeared first on CoinSpeaker.",2017-12-13 10:00:32,coinspeaker,Press Release|etc|etc community|etc iot|etc smart contract|eth|Internet of Things|iot|smart contract,Will the Marriage of IoT and ETC Bring the Next Investment Opportunity?
"This November saw IOTA’s market cap octupled, securing this cryptocurrency’s top 4 rank across the board and ahead of the well-established token peer, Ripple. The post Which is to Dominate IOT? ETC or IOTA? appeared first on CoinSpeaker.",2017-12-12 12:00:56,coinspeaker,Press Release|etc|etcdev|ethereum|Internet of Things|iot|iot apps|iota,Which is to Dominate IOT? ETC or IOTA?
"In recent years, The Internet of Things (IoT) has become a catchword of industry insiders in identifying the roadmap of home automation and smart city planning. Now IoT technology leveraged in a host of projects is giving a boost to global informatization. ETC, one of the latest technologies applied to IoT, increase the way how &#8230; Continue reading Will the Marriage of IoT and ETC Bring the Next Investment Opportunity?The post Will the Marriage of IoT and ETC Bring the Next Investment Opportunity? appeared first on NEWSBTC.",2017-12-12 11:13:18,newsbtc,Press Release,Will the Marriage of IoT and ETC Bring the Next Investment Opportunity?
"This November saw IOTA’s market cap octupled, securing this cryptocurrency’s top 4 rank across the board and ahead of Ripple, a well-established peer token. IOT is where IOTA applies and the selling point in its pitch deck. Given the heated status quo of IOT in recent years, it’s no wonder to spot a markup on &#8230; Continue reading Who is to Dominate IOT? ETC or IOTA?The post Who is to Dominate IOT? ETC or IOTA? appeared first on NEWSBTC.",2017-12-12 11:00:30,newsbtc,Press Release,Who is to Dominate IOT? ETC or IOTA?
"As the hard fork took place on 20th July 2017, the currency policies of ETH and ETC that share the twin code went separate ways. The post Looming Supply Reduction Leads to a New Investment Boom in ETC appeared first on CoinSpeaker.",2017-12-11 12:00:26,coinspeaker,Press Release|etc|eth|ethereum|ethereum classic|ethereum news|internet of thing|iot,Looming Supply Reduction Leads to a New Investment Boom in ETC
"Despite CryptoKitties, Ethereum’s first mainstream use-case, and the recent spotlight of Bitcoin’s price hike, ETC stealthily booms as a low-profile dark horse. As the hard fork took place on 20th July 2017, the currency policies of ETH and ETC that share the twin code went separate ways. Without a limit, the supply of ETH would &#8230; Continue reading Looming Supply Reduction Leads to A New Investment Boom in ETCThe post Looming Supply Reduction Leads to A New Investment Boom in ETC appeared first on NEWSBTC.",2017-12-11 11:00:37,newsbtc,Press Release,Looming Supply Reduction Leads to A New Investment Boom in ETC
"What if every time you shopped online you got paid? What if for every order your purchased from the likes of Amazon, Walmart, Target, etc. that increased the value of the dollar? The post Ecommerce Re-Imagined for the Internet of Value appeared first on CoinSpeaker.",2017-11-04 07:37:49,coinspeaker,News|sparkle coin|sparkle coin ico|sparkle coin token sale,Ecommerce Re-Imagined for the Internet of Value
"For a start-up operating in the cryptocurrency space and willing to acquire credibility within the community, transparency is a feature that should not be overlooked. The industry leaders such as huge cryptocurrency exchanges with highest trading volumes (e.g. Bittrex, Bithumb, CoinOne, HitBTC, Coinbase etc.), wallet providers (Blockchain.info, etc.),  venture capital firms (e.g. Andreessen Horowitz, Winklevoss Capital) and news media (Coindesk, Cointelegraph, CoinStaker, etc.) have already proven to the rest of the world that it is possible to run a business associated with digital coins legitimately. However, this isn&#8217;t always the case with the crypto mining factories, often hiding the locations",2017-10-18 16:30:23,themerkle,Press Releases|hydrominer,A Visit to HydroMiner
